EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY,DATA_SPLIT
N-05-00540,2026-01-21T06:17:33,Airports,DEPT-05,S05-CTRL01,S05-GW01,10.2.52.111,10.3.53.30,80,443,UDP,36980,27894,33,394,90.73,6,4,2,service.local,3,No,USR-049,Certificate,Success,1,java,1,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,715.022594511187,4.7062713545685,0.5,0.427,6,2.0,10.0,train
N-05-00541,2026-01-03T01:53:44,Airports,DEPT-05,S05-AUTH01,S05-MGMT01,10.2.52.180,10.3.53.139,53,22,UDP,9297,28881,222,302,99.99,4,1,4,monitor.local,3,No,USR-080,Certificate,Success,2,nginx,18,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,381.8181818181818,5.240524052405241,0.6666666666666666,0.524,5,2.0,9.0,train
N-05-00542,2026-01-20T03:09:20,Airports,DEPT-05,S05-MON01,S05-MGMT01,10.2.52.83,10.3.53.169,22,5432,TCP,19389,64282,198,444,26.34,1,3,4,auth.local,2,No,USR-023,SSO,Success,0,powershell,19,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,3176.575550493546,24.373576309794988,0.0,0.642,7,2.0,11.0,train
N-05-00543,2026-01-05T21:39:58,Airports,DEPT-05,S05-GW01,S05-MGMT01,10.2.52.72,10.3.53.35,443,53,UDP,29379,61997,451,405,46.78,4,1,2,internal.gov.local,4,No,USR-014,Certificate,Success,1,svchost,14,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1953.3133817870885,18.298418127404872,0.5,0.856,3,2.0,7.0,train
N-05-00544,2026-01-03T10:14:50,Airports,DEPT-05,S05-MON01,S05-DB01,10.2.52.138,10.3.53.142,22,80,TCP,17649,64914,277,204,7.55,3,5,1,auth.local,3,No,USR-026,Certificate,Success,0,java,17,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,10935.496688741721,63.70860927152318,0.0,0.481,6,2.0,10.0,train
N-05-00545,2026-01-05T13:10:37,Airports,DEPT-05,S05-MGMT01,S05-CTRL01,10.2.52.71,10.3.53.56,8080,443,TCP,12233,40809,51,175,48.63,1,2,3,auth.local,2,No,USR-072,SSO,Success,2,python,10,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1090.7258893687024,4.64733703475221,0.6666666666666666,0.226,5,2.0,9.0,train
N-05-00546,2026-01-20T02:37:04,Airports,DEPT-05,S05-VPN01,S05-GW01,10.2.52.50,10.3.53.34,53,22,UDP,32004,28463,495,564,30.85,1,5,4,auth.local,5,Yes,USR-047,Password,Success,0,java,17,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1960.032414910859,34.32739059967585,0.0,1.059,14,2.0,13.0,train
N-05-00547,2026-01-05T05:31:28,Airports,DEPT-05,S05-MGMT01,S05-BKP01,10.2.52.155,10.3.53.241,8080,80,UDP,26055,23907,178,311,60.51,1,1,1,service.local,1,Yes,USR-033,Certificate,Success,2,svchost,0,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,825.6817055032226,8.081308874566188,0.6666666666666666,0.489,7,2.0,6.0,train
N-05-00548,2026-01-19T06:05:33,Airports,DEPT-05,S05-WS01,S05-APP01,10.2.52.174,10.3.53.120,53,5432,UDP,16321,2593,235,514,7.88,1,4,3,monitor.local,2,No,USR-068,Password,Success,1,java,10,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,2400.253807106599,95.0507614213198,0.5,0.749,7,2.0,11.0,train
N-05-00549,2026-01-05T21:48:44,Airports,DEPT-05,S05-CTRL01,S05-MON01,10.2.52.184,10.3.53.54,22,443,TCP,22618,48173,412,153,30.55,6,4,4,service.local,3,No,USR-028,Password,Success,2,java,5,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,2317.21767594108,18.494271685761046,0.6666666666666666,0.565,8,2.0,12.0,train
N-05-00550,2026-01-09T15:13:41,Airports,DEPT-05,S05-BKP01,S05-MON01,10.2.52.134,10.3.53.35,80,5432,TCP,49782,35367,147,197,22.2,6,3,4,internal.gov.local,5,No,USR-043,Password,Success,2,java,15,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,3835.540540540541,15.495495495495495,0.6666666666666666,0.344,7,2.0,11.0,train
N-05-00551,2026-01-16T01:54:07,Airports,DEPT-05,S05-VPN01,S05-MGMT01,10.2.52.249,10.3.53.218,80,80,TCP,47955,48095,327,224,94.83,7,3,4,internal.gov.local,1,No,USR-056,Password,Success,1,nginx,1,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1012.8651270694928,5.81039755351682,0.5,0.551,7,2.0,11.0,train
N-05-00552,2026-01-12T19:22:24,Airports,DEPT-05,S05-WS01,S05-CTRL01,10.2.52.131,10.3.53.150,53,22,UDP,4407,34747,216,517,33.09,8,2,4,service.local,1,No,USR-017,Certificate,Success,2,nginx,18,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1183.2577818071925,22.15170746449078,0.6666666666666666,0.733,6,2.0,10.0,train
N-05-00553,2026-01-15T17:52:15,Airports,DEPT-05,S05-BKP01,S05-VPN01,10.2.52.163,10.3.53.157,53,443,TCP,41381,49993,110,493,107.46,8,2,4,service.local,1,No,USR-038,Password,Success,2,powershell,0,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,850.3070910106087,5.611390284757119,0.6666666666666666,0.603,6,2.0,10.0,train
N-05-00554,2026-01-13T00:29:21,Airports,DEPT-05,S05-MON01,S05-GW01,10.2.52.204,10.3.53.23,53,53,UDP,22481,10613,338,411,9.41,3,4,4,auth.local,2,No,USR-076,SSO,Success,0,python,6,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,3516.8969181721573,79.596174282678,0.0,0.749,8,2.0,12.0,train
N-05-00555,2026-01-19T00:00:02,Airports,DEPT-05,S05-VPN01,S05-APP01,10.2.52.125,10.3.53.142,80,5432,TCP,27247,59725,311,429,84.06,2,2,1,monitor.local,5,No,USR-073,SSO,Success,0,python,6,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1034.641922436355,8.803235783963835,0.0,0.74,3,2.0,7.0,train
N-05-00556,2026-01-07T11:43:07,Airports,DEPT-05,S05-AUTH01,S05-APP01,10.2.52.142,10.3.53.202,443,5432,UDP,15198,61847,355,54,11.35,5,1,2,monitor.local,2,No,USR-032,SSO,Success,0,nginx,10,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,6788.105726872247,36.0352422907489,0.0,0.409,3,2.0,7.0,train
N-05-00557,2026-01-13T16:28:02,Airports,DEPT-05,S05-WS01,S05-DB01,10.2.52.6,10.3.53.211,53,80,TCP,13931,55426,181,457,92.83,2,3,4,auth.local,4,No,USR-077,Password,Success,0,svchost,1,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,747.1399332112463,6.872778196703652,0.0,0.638,7,2.0,11.0,train
N-05-00558,2026-01-03T19:31:30,Airports,DEPT-05,S05-WS01,S05-AUTH01,10.2.52.41,10.3.53.94,22,443,TCP,16889,56976,52,153,52.8,4,5,1,auth.local,2,Yes,USR-017,SSO,Success,0,svchost,15,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1398.9583333333335,3.882575757575758,0.0,0.205,11,2.0,10.0,train
N-05-00559,2026-01-08T18:45:13,Airports,DEPT-05,S05-APP01,S05-WS01,10.2.52.249,10.3.53.134,8080,5432,TCP,37403,51176,397,362,68.85,7,5,4,service.local,5,No,USR-039,Password,Success,1,python,1,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1286.5504720406682,11.023965141612202,0.5,0.759,9,2.0,13.0,train
N-05-00560,2026-01-10T22:33:58,Airports,DEPT-05,S05-MON01,S05-DB01,10.2.52.249,10.3.53.220,22,53,TCP,5625,67546,331,465,88.69,5,1,4,auth.local,5,No,USR-016,SSO,Success,1,java,19,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,825.0197316495659,8.975081745405344,0.5,0.796,5,2.0,9.0,train
N-05-00561,2026-01-09T09:45:36,Airports,DEPT-05,S05-GW01,S05-AUTH01,10.2.52.161,10.3.53.222,53,80,UDP,19240,30093,406,336,89.93,1,4,1,internal.gov.local,5,No,USR-075,SSO,Success,0,powershell,1,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,548.5711108640053,8.250861781385522,0.0,0.742,5,2.0,9.0,train
N-05-00562,2026-01-19T07:18:24,Airports,DEPT-05,S05-VPN01,S05-BKP01,10.2.52.22,10.3.53.3,8080,443,UDP,23872,5175,147,202,68.85,1,3,1,auth.local,3,No,USR-012,Certificate,Success,1,nginx,4,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,421.8881626724764,5.068990559186638,0.5,0.349,4,2.0,8.0,train
N-05-00563,2026-01-15T22:18:24,Airports,DEPT-05,S05-GW01,S05-WS01,10.2.52.214,10.3.53.39,53,22,TCP,13748,49568,172,435,35.01,7,5,3,service.local,1,Yes,USR-048,SSO,Success,0,powershell,11,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1808.5118537560697,17.337903456155384,0.0,0.607,13,2.0,12.0,train
N-05-00564,2026-01-08T02:27:46,Airports,DEPT-05,S05-AUTH01,S05-WS01,10.2.52.179,10.3.53.147,80,80,UDP,5582,42718,347,402,60.51,1,4,2,auth.local,4,No,USR-004,SSO,Success,0,python,17,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,798.2151710461081,12.378119319120806,0.0,0.749,6,2.0,10.0,train
N-05-00565,2026-01-01T17:21:41,Airports,DEPT-05,S05-CTRL01,S05-MGMT01,10.2.52.167,10.3.53.32,8080,443,UDP,5391,1401,390,381,14.12,2,5,2,internal.gov.local,3,No,USR-002,SSO,Success,0,nginx,20,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,481.0198300283286,54.60339943342777,0.0,0.771,7,2.0,11.0,train
N-05-00566,2026-01-17T08:22:08,Airports,DEPT-05,S05-MGMT01,S05-CTRL01,10.2.52.37,10.3.53.136,80,22,UDP,30753,58900,433,10,20.22,1,4,1,auth.local,4,No,USR-045,Password,Success,2,powershell,20,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,4433.877349159248,21.909000989119686,0.6666666666666666,0.443,5,2.0,9.0,train
N-05-00567,2026-01-09T02:00:20,Airports,DEPT-05,S05-BKP01,S05-AUTH01,10.2.52.166,10.3.53.134,443,80,UDP,25071,53752,474,88,92.94,1,1,4,service.local,3,No,USR-078,SSO,Success,1,java,3,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,848.1063051431031,6.046911986227674,0.5,0.562,5,2.0,9.0,train
N-05-00568,2026-01-03T17:05:54,Airports,DEPT-05,S05-AUTH01,S05-DB01,10.2.52.86,10.3.53.96,53,80,TCP,44207,36564,339,269,79.92,5,3,4,auth.local,4,Yes,USR-042,SSO,Success,0,svchost,19,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1010.6481481481482,7.607607607607608,0.0,0.608,12,2.0,11.0,train
N-05-00569,2026-01-05T07:30:46,Airports,DEPT-05,S05-APP01,S05-MGMT01,10.2.52.43,10.3.53.167,8080,80,UDP,7152,754,198,495,48.77,8,3,3,service.local,1,No,USR-008,Certificate,Success,0,java,6,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,162.1078531884355,14.20955505433668,0.0,0.693,6,2.0,10.0,train
N-05-00570,2026-01-15T00:52:15,Airports,DEPT-05,S05-WS01,S05-CTRL01,10.2.52.212,10.3.53.49,80,53,UDP,42017,44029,48,121,65.48,7,3,1,monitor.local,4,No,USR-071,Certificate,Success,2,nginx,15,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1314.080635308491,2.58094074526573,0.6666666666666666,0.169,4,2.0,8.0,train
N-05-00571,2026-01-20T08:15:53,Airports,DEPT-05,S05-CTRL01,S05-WS01,10.2.52.105,10.3.53.107,443,80,TCP,13400,3274,374,244,97.48,7,2,2,internal.gov.local,2,No,USR-002,SSO,Success,1,svchost,4,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,171.05047189167007,6.339762002462043,0.5,0.618,4,2.0,8.0,train
N-05-00572,2026-01-13T11:05:30,Airports,DEPT-05,S05-GW01,S05-BKP01,10.2.52.105,10.3.53.5,443,80,TCP,15719,29381,27,349,56.1,2,3,1,auth.local,5,No,USR-026,SSO,Success,0,powershell,2,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,803.9215686274509,6.7023172905525845,0.0,0.376,4,2.0,8.0,train
N-05-00573,2026-01-13T11:32:27,Airports,DEPT-05,S05-DB01,S05-WS01,10.2.52.195,10.3.53.56,8080,5432,UDP,23017,38078,224,561,18.43,4,5,3,monitor.local,2,No,USR-017,SSO,Success,1,java,7,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,3314.9755832881174,42.59359739555073,0.5,0.785,8,2.0,12.0,train
N-05-00574,2026-01-20T21:23:20,Airports,DEPT-05,S05-WS01,S05-GW01,10.2.52.51,10.3.53.65,8080,5432,TCP,43614,22598,217,349,72.84,7,4,3,internal.gov.local,5,No,USR-062,Password,Success,0,nginx,3,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,909.0060406370126,7.770455793520044,0.0,0.566,7,2.0,11.0,train
N-05-00575,2026-01-13T21:38:34,Airports,DEPT-05,S05-BKP01,S05-DB01,10.2.52.20,10.3.53.123,53,80,TCP,1155,11653,7,195,103.89,3,5,2,internal.gov.local,1,No,USR-001,Password,Success,2,svchost,9,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,123.28424294927326,1.9443642313985947,0.6666666666666666,0.202,7,2.0,11.0,train
N-05-00576,2026-01-19T22:20:51,Airports,DEPT-05,S05-MON01,S05-AUTH01,10.2.52.184,10.3.53.205,8080,22,UDP,46158,38050,480,435,78.64,5,4,1,service.local,1,Yes,USR-019,Password,Success,1,nginx,0,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1070.8036622583927,11.635300101729399,0.5,0.915,10,2.0,9.0,train
N-05-00577,2026-01-19T09:58:15,Airports,DEPT-05,S05-AUTH01,S05-CTRL01,10.2.52.72,10.3.53.148,53,443,UDP,41207,14317,200,285,116.15,4,1,2,service.local,1,Yes,USR-066,Password,Success,0,powershell,16,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,478.03702109341367,4.175634954799827,0.0,0.485,8,2.0,7.0,train
N-05-00578,2026-01-20T16:34:07,Airports,DEPT-05,S05-MON01,S05-CTRL01,10.2.52.166,10.3.53.163,443,443,TCP,22707,23393,252,44,106.56,2,2,2,monitor.local,1,Yes,USR-013,SSO,Success,2,java,8,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,432.62012012012013,2.7777777777777777,0.6666666666666666,0.296,9,2.0,8.0,train
N-05-00579,2026-01-11T04:32:17,Airports,DEPT-05,S05-MGMT01,S05-CTRL01,10.2.52.22,10.3.53.77,22,5432,TCP,15042,8405,104,552,93.87,3,5,4,service.local,2,No,USR-003,SSO,Success,1,java,14,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,249.78161286886117,6.988388196441887,0.5,0.656,9,2.0,13.0,train
N-05-00580,2026-01-08T09:15:31,Airports,DEPT-05,S05-MGMT01,S05-DB01,10.2.52.71,10.3.53.121,22,53,UDP,955,19914,100,17,42.56,6,3,1,service.local,1,No,USR-040,Password,Success,2,java,10,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,490.3430451127819,2.7490601503759398,0.6666666666666666,0.117,4,2.0,8.0,train
N-05-00581,2026-01-10T06:59:59,Airports,DEPT-05,S05-CTRL01,S05-WS01,10.2.52.19,10.3.53.17,53,443,TCP,18613,6692,125,238,46.29,7,5,1,service.local,2,No,USR-058,Certificate,Success,0,nginx,0,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,546.6623460790668,7.841866493843163,0.0,0.363,6,2.0,10.0,train
N-05-00582,2026-01-03T13:11:25,Airports,DEPT-05,S05-DB01,S05-WS01,10.2.52.232,10.3.53.117,22,5432,TCP,26086,23518,19,504,116.94,1,5,4,monitor.local,5,No,USR-011,SSO,Success,0,nginx,12,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,424.1833418847272,4.472378997776637,0.0,0.523,9,2.0,13.0,train
N-05-00583,2026-01-09T13:16:20,Airports,DEPT-05,S05-MGMT01,S05-CTRL01,10.2.52.190,10.3.53.237,53,53,UDP,20165,36278,483,577,14.7,7,1,4,internal.gov.local,4,No,USR-011,SSO,Success,1,svchost,6,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,3839.6598639455783,72.10884353741497,0.5,1.06,5,2.0,9.0,train
N-05-00584,2026-01-05T09:51:29,Airports,DEPT-05,S05-CTRL01,S05-BKP01,10.2.52.154,10.3.53.235,22,22,TCP,4018,38603,29,441,88.86,5,5,4,internal.gov.local,1,No,USR-061,Certificate,Success,0,powershell,19,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,479.6421336934504,5.289218996173757,0.0,0.47,9,2.0,13.0,train
N-05-00585,2026-01-20T04:05:51,Airports,DEPT-05,S05-DB01,S05-MON01,10.2.52.174,10.3.53.234,22,443,TCP,31080,62614,335,266,34.89,5,1,1,service.local,4,No,USR-053,Password,Success,1,powershell,18,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,2685.4112926339926,17.225566064775006,0.5,0.601,2,2.0,6.0,train
N-05-00586,2026-01-03T14:43:51,Airports,DEPT-05,S05-CTRL01,S05-APP01,10.2.52.245,10.3.53.9,443,443,TCP,9638,28305,334,452,4.76,6,4,2,internal.gov.local,2,No,USR-047,SSO,Success,0,nginx,9,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,7971.218487394958,165.12605042016807,0.0,0.786,6,2.0,10.0,train
N-05-00587,2026-01-14T13:48:40,Airports,DEPT-05,S05-DB01,S05-CTRL01,10.2.52.90,10.3.53.15,443,22,UDP,4693,28873,484,71,46.72,8,1,2,internal.gov.local,3,No,USR-015,Password,Success,0,java,4,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,718.4503424657535,11.879280821917808,0.0,0.555,3,2.0,7.0,train
N-05-00588,2026-01-17T21:38:14,Airports,DEPT-05,S05-MON01,S05-APP01,10.2.52.40,10.3.53.7,8080,443,UDP,25346,50682,354,123,16.75,7,2,1,internal.gov.local,3,Yes,USR-074,SSO,Success,0,svchost,2,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,4538.985074626866,28.47761194029851,0.0,0.477,8,2.0,7.0,train
N-05-00589,2026-01-10T20:07:31,Airports,DEPT-05,S05-BKP01,S05-AUTH01,10.2.52.231,10.3.53.144,80,443,UDP,23434,50665,240,290,86.04,6,1,2,monitor.local,1,No,USR-067,SSO,Success,0,python,20,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,861.2157136215714,6.159925615992561,0.0,0.53,3,2.0,7.0,train
N-05-00590,2026-01-18T02:34:53,Airports,DEPT-05,S05-BKP01,S05-APP01,10.2.52.63,10.3.53.80,53,443,UDP,26526,12425,339,201,102.94,7,4,3,auth.local,5,No,USR-077,SSO,Success,0,svchost,17,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,378.385467262483,5.245774237419856,0.0,0.54,7,2.0,11.0,train
N-05-00591,2026-01-10T13:25:22,Airports,DEPT-05,S05-BKP01,S05-AUTH01,10.2.52.178,10.3.53.153,443,443,UDP,39811,51349,101,583,9.96,8,5,2,service.local,5,No,USR-036,Password,Success,2,java,20,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,9152.610441767067,68.67469879518072,0.6666666666666666,0.684,7,2.0,11.0,train
N-05-00592,2026-01-10T02:51:10,Airports,DEPT-05,S05-MGMT01,S05-CTRL01,10.2.52.106,10.3.53.56,8080,443,UDP,40101,21726,235,244,107.41,2,1,4,service.local,4,Yes,USR-039,Password,Success,2,powershell,9,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,575.6167954566614,4.459547528163114,0.6666666666666666,0.479,10,2.0,9.0,train
N-05-00593,2026-01-11T00:38:19,Airports,DEPT-05,S05-DB01,S05-BKP01,10.2.52.133,10.3.53.2,53,5432,UDP,3920,51835,69,450,68.97,1,3,4,monitor.local,3,No,USR-071,Certificate,Success,1,java,6,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,808.3949543279687,7.525010874293171,0.5,0.519,7,2.0,11.0,train
N-05-00594,2026-01-04T23:49:10,Airports,DEPT-05,S05-WS01,S05-MON01,10.2.52.74,10.3.53.183,53,22,UDP,8427,59827,395,170,20.56,4,1,2,internal.gov.local,3,No,USR-001,Certificate,Success,1,nginx,5,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,3319.7470817120625,27.480544747081712,0.5,0.565,3,2.0,7.0,train
N-05-00595,2026-01-13T08:42:26,Airports,DEPT-05,S05-CTRL01,S05-WS01,10.2.52.248,10.3.53.159,80,22,TCP,19709,47230,102,447,77.9,1,2,3,service.local,4,No,USR-028,Certificate,Success,2,java,0,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,859.2939666238767,7.047496790757381,0.6666666666666666,0.549,5,2.0,9.0,train
N-05-00596,2026-01-15T16:20:47,Airports,DEPT-05,S05-DB01,S05-MON01,10.2.52.21,10.3.53.59,53,80,UDP,14746,31011,395,516,33.07,3,3,1,service.local,1,No,USR-072,Certificate,Success,1,powershell,2,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1383.6407620199577,27.547626247354096,0.5,0.911,4,2.0,8.0,train
N-05-00597,2026-01-21T04:33:09,Airports,DEPT-05,S05-DB01,S05-BKP01,10.2.52.107,10.3.53.34,80,5432,TCP,1347,46507,23,37,3.92,2,5,4,monitor.local,3,Yes,USR-077,SSO,Success,0,nginx,11,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,12207.65306122449,15.306122448979592,0.0,0.06,14,2.0,13.0,train
N-05-00598,2026-01-03T15:12:37,Airports,DEPT-05,S05-GW01,S05-WS01,10.2.52.128,10.3.53.192,443,443,TCP,48953,60002,337,8,64.33,8,5,2,service.local,2,No,USR-043,SSO,Success,1,svchost,20,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1693.6887921653972,5.362972174724079,0.5,0.345,7,2.0,11.0,train
N-05-00599,2026-01-11T21:26:24,Airports,DEPT-05,S05-VPN01,S05-WS01,10.2.52.125,10.3.53.82,443,53,TCP,18549,33334,241,10,70.14,5,3,2,monitor.local,3,No,USR-062,SSO,Success,1,powershell,9,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,739.7063016823496,3.5785571713715427,0.5,0.251,5,2.0,9.0,train
A-05-SCN041-01-00,2026-01-14T09:01:00,Airports,DEPT-05,S05-WS01,S05-APP01,198.51.100.18,198.51.100.181,80,80,TCP,34114,4870,1953,4438,148.2,60,9,8,c2.example,22,Yes,USR-075,Password,Success,0,ssh,65,User Workstation,High,DMZ,OWNER-05,3.8,Yes,None,Reconnaissance,Initial Access,Passenger-Service DDoS,T1486,Attack,263.04993252361675,43.12415654520918,0.0,6.391,22,3.0,23.0,train
A-05-SCN041-01-01,2026-01-14T09:07:00,Airports,DEPT-05,S05-APP01,S05-GW01,198.51.100.63,198.51.100.149,53,3389,TCP,6742,39321,2998,5503,218.12,17,13,11,rare-domain.example,99,Yes,USR-053,VPN,Success,3,cmd,30,Web/Application Server,High,DMZ,OWNER-05,7.3,Yes,Reconnaissance,Initial Access,Execution,Passenger-Service DDoS,T1190,Attack,211.18191821015955,38.97395928846507,0.75,8.501,29,3.0,30.0,train
A-05-SCN041-01-02,2026-01-14T09:12:00,Airports,DEPT-05,S05-GW01,S05-DB01,10.2.52.229,10.3.53.100,8806,8080,TCP,11346,13939,3474,3717,159.84,49,2,11,new-service.example,68,Yes,USR-034,VPN,Success,0,cmd,30,Internet Gateway,Critical,Internal,OWNER-05,4.1,No,Initial Access,Execution,Discovery,Passenger-Service DDoS,T1059,Attack,158.18943943943944,44.98873873873874,0.0,7.191,18,4.0,21.0,train
A-05-SCN041-01-03,2026-01-14T09:15:00,Airports,DEPT-05,S05-DB01,S05-MON01,10.2.52.36,10.3.53.59,8806,80,TCP,45869,13904,4593,4057,6.93,48,13,7,c2.example,50,Yes,USR-030,Password,Success,3,curl,14,Database Server,High,Internal,OWNER-05,5.1,No,Execution,Discovery,Lateral Movement,Passenger-Service DDoS,T1087,Attack,8625.252525252525,1248.1962481962482,0.75,8.65,25,3.0,26.0,train
A-05-SCN041-01-04,2026-01-14T09:22:00,Airports,DEPT-05,S05-MON01,S05-CTRL01,10.2.52.171,10.3.53.174,445,3389,TCP,3297,91105,1554,4946,155.48,25,11,18,rare-domain.example,85,Yes,USR-001,Certificate,Success,3,unknown,5,Monitoring Server,Critical,OT,OWNER-05,3.1,No,Discovery,Lateral Movement,Impact,Passenger-Service DDoS,T1021,Attack,607.1649086699255,41.80602006688964,0.75,6.5,34,4.0,37.0,train
